,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
283,ng2amarinefunk,"Life worthy of Life
must fight","California, USA",1861,1357,63364,1,"French President Emmanuel Macron says ""don't humiliate Russia"".

I say don't humiliate Ukraine, as France did in 1919 when the Treaty of Versailles destroyed Ukrainian independence. Don't humiliate Ukraine as France did in 2008 when it blocked NATO membership to Ukraine",[]
284,norbert_schmalz,"What else can we say here, pensioners from Germany who are interested in many things, including international politics!",Rüthen,1885,470,21678,173,"👇So true.
Macron has just missed an incredible historical opportunity to build further European sovereignty
And in the name of what? Not « humiliating » a declining power that has aggressed a sov country and intimidate our close Euro allies from CEE &amp; N Euro https://t.co/pL0QtHxgWz",[]
285,alex_abra_ham,Validation Coordinator,"Winnipeg, Manitoba",712,67,2273,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
286,nando_dsb,"Bolsonaro2022
Anticomunista
Antisocialista
Capitalista, Livre-Mercado.",,129,13,430,0,@visegrad24 @kajakallas Macron is Putin's wingman,[]
287,mirabarhillel,Israeli-born writer/broadcaster now estranged from her Apartheid birthplace and fighting for justice. Housing expert. Neither fear nor favour.,London,4395,11671,383956,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
288,pjr1007,"Born 20th century, bemused by 21st. Internationalist. We ARE one world. Brexit/BorisJohnson/Cabinet/nationalist populism - ludicrous, delusional! #JohnsonOut",,2156,2112,127452,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
289,Walterc52642037,Critter lover and fixer. Horse 🐎 person. At home cocktail pianist. Find me at a cafe or slouching through the desert with my old ski poles.,"Henderson, NV",219,74,5729,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
290,Hildtom1,,"Maryland, USA",973,173,39963,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
291,Bassaces1,,,5004,1570,748411,1,"Points for consistency, perhaps? Bit difficult to credit #Macron, though, for refusing to change his mind about #Russia despite its attempt to eradicate one its neighbours. https://t.co/aCbuLKNH5q","['Macron', 'Russia']"
292,BoerFilipa,,,148,35,1328,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
293,jmann82285,,,176,101,94664,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
294,chthonic_79,RT’s aren’t necessarily my opinion on a topic. #CovidIsReal #ME/CFS #Lupus #Myocarditis #Vaccinate #Mask #ProtectOthers #ProtectYourself #Ukraine #JohnnyDepp,Canada,1496,170,16971,416,"Had Macron supported Ukraine the way Boris Johnson did, almost all of Europe would now dance to the tune of strategic sovereignty.",[]
295,Luna26511255,,,65,14,2850,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
296,IbizaItamambuca,,,28,3,410,0,@visegrad24 @kajakallas This woman has more balls than Macron and Scholz put together.,[]
297,Florenc28428765,"Mother of 2 Children and WRITER
Home School Children
COK Amazing GOK 💙
Worth $198 Billion
188,684,100 Billion Euro
162,571,860 Billion Pound Sterling",,1,0,68,0,"Brigitte Macron don't go to my office
Florence A Forbes",[]
298,RonnaWallace14,,,83,4,1530,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
299,WelshBritish54,"Proud to be Welsh,
Proud to be British, Proud of Our Culture, History and The Welsh, and British Flags",United Kingdom,141,29,5235,0,"Very Interesting Article
Who does Macron remind you of?

I should never have defended Macron over Putin

https://t.co/lnT1lTunQn",[]
300,SachaMelvin,🇨🇦 🙏🏻 🌎 ☮️ 👨‍👩‍👧‍👦❤️🇺🇦,Canada,229,59,914,691,"Macron and Scholz should ONLY be providing Ukraine weapons and training, cutting off Russian energy, and visiting Zelensky in Kyiv (which neither have done). No more chitchats with Putin!",[]
301,chrishaley32,"Into philosophy, crypto, and politics.  LINK since Spring 2018.",,1889,299,1386,0,@VDAREJamesK Not sure this is weakening France and Germany as Macron openly talks about an EU army and Germany has significantly increased their military budget in response to Russia.,[]
302,FriendsBalloon,"ラブライブ ことり推し APヘタリア MMD初心者 地雷は腐向け味覚音痴コンビ 
よろしく。",宇宙,1277,38,1900,416,"Had Macron supported Ukraine the way Boris Johnson did, almost all of Europe would now dance to the tune of strategic sovereignty.",[]
303,Luna26511255,,,65,14,2850,416,"Had Macron supported Ukraine the way Boris Johnson did, almost all of Europe would now dance to the tune of strategic sovereignty.",[]
304,FridlyandA,"Partner, Newlight Partners; Managing Director, Soros Fund Management (2005-2017); PhD (Aerospace, 1995), Hudson Valley Cattle Farmer and Speyer School Trustee","Upper West Side, Manhattan",69,28,135,0,@OTregub Macron would move to Vichy,[]
305,JbthomJohn,"3'd gen. Union member, retired public servant, current non-union factory employee, Progressive, PLEASE KEEP ME OFF THE FOLLOWBACK LISTS! - #TheResistance",California High Desert,9938,9084,346132,18,"@igorsushko @EmmanuelMacron Macron is way behind on this.   He needs to explain to Putin’s Russia that leaving Crimea will save them from inevitable humiliation.  

Just as the lend-lease program turned the tide in WWII, history is being repeated.  The momentum shift is in the air.  #WindOfChange https://t.co/XR01VFUPMm",[]
306,Stumac94051065,FFS.,,1401,213,5523,0,#ScottyThePathologicalLiar leaks texts from Macron but Labor can’t be trusted.,['ScottyThePathologicalLiar']
307,fatorbinario,Fator Binario: Gestão em infraestrutura de servidores cloud Linux VPS e dedicados. Consultoria e planos diferenciados para agências de marketing.,,21,48,1380,1,@visegrad24 @kajakallas She is nice and polite enough to not mentioning names.. But she is clearly referring to Scholz and Macron,[]
308,janehmcfadyen,I sell real estate in Montana. Call me!,"Montana, USA",730,327,6551,0,"@McFaul Macron and Scholz are a disgrace. I’m familiar with French capitulation, and sadly we no longer have Merkel. 😡",[]
309,QuibbleMoth,"Fish out of water in Iowa -  grandpa, veteran, democrat.
#StandWithUkraine 
#NeverAgainIsNow","Fairfield, Iowa",685,523,76824,39,@Kasparov63 Honestly Macron and these types (and they are a type) all need to go to Bucha and experience their “Auchwitz moment” that drives home the point that there is deep evil afoot in the world currently and understand that it must be absolutely vanquished at all costs.,[]
310,coldmayday2691,I open at the close,,126,8,89,0,"@madfkndogmax @Maxkatre @ChristopherJM @zoyashef Sorry, but in interview for Italian channel, Zelenskyi said about Macron, not some group of politics.",[]
311,Numungba,Beware of the camel's nose...,,1957,1009,36818,198,"Finland and Sweden are joining NATO. Both country's leaders are WEF young globalists. Add, Johnson,, Trudeau, Macron, Arden, Merkel, Morrison, Biden, Draghi, Zelenskyy etc etc, and you can see who the real enemy is. https://t.co/aHvBjQHAUO",[]
312,QuibbleMoth,"Fish out of water in Iowa -  grandpa, veteran, democrat.
#StandWithUkraine 
#NeverAgainIsNow","Fairfield, Iowa",685,523,76824,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
313,axeIsson,,,1550,290,34604,173,"👇So true.
Macron has just missed an incredible historical opportunity to build further European sovereignty
And in the name of what? Not « humiliating » a declining power that has aggressed a sov country and intimidate our close Euro allies from CEE &amp; N Euro https://t.co/pL0QtHxgWz",[]
314,ivaforgotton,Please no DM.s,,3206,1597,71233,0,UAE President MBZ meets Macron; world leaders offer condolences https://t.co/bRWnwh6RBs via @AJEnglish,[]
315,KyleFer05004295,,,115,13,6650,416,"Had Macron supported Ukraine the way Boris Johnson did, almost all of Europe would now dance to the tune of strategic sovereignty.",[]
316,flet_jess,,,1395,116,91715,38,"@RadioFreeTom @JuliaDavisNews @nytimes Which is especially annoying, not just just wrong, because conflating Putin’s interests with Russia’s is what Putin always does. Macron too now, with ""humiliating Russia"" when it’s really just humiliating Putin.",[]
317,PeaceAndEmpathy,"Dependency is not love, revenge is not justice, complacency is not peace and having issues is not weak.",Czechia,676,210,33419,691,"Macron and Scholz should ONLY be providing Ukraine weapons and training, cutting off Russian energy, and visiting Zelensky in Kyiv (which neither have done). No more chitchats with Putin!",[]
318,Intheprezent,Born RSA - V for animals & earth. It begins with me! 🌱💚🌱 Our mission is to steward our planet. Global resister & citizen. #IDWP Sobriety 🚫 DM’s!,Meeanjin/Baneraba Turrbal ,10830,11123,80863,0,"Emmanuel Jean-Michel Frederic Macron said “I don’t think, I know!” Scooter off please?! #FireTheLiar #LNPLast #LNPMassiveFail https://t.co/IVhi8C4RUy","['FireTheLiar', 'LNPLast', 'LNPMassiveFail']"
319,Blazkovitch1,,,631,96,6760,86,"In 2019, Macron was right when he told Europe :

""NATO is brain dead""

And yet EU is walking like zombie into a suicide for the benefit of its US master. https://t.co/Ia8hxY0NeL",[]
320,LiddicoatMarie1,"Don't p*ss in my ear n tell me it's raining. No matter what happens ,Smile once a day,",Everywhere Nowhere Somewhere,768,265,1333,4,"@Unknown92007291 Olaf, Macron and Orban are the Cancer of Europe",[]
321,LucyTreloar,"Writer, reader. Wolfe Island (Pan Macmillan 2019), Salt Creek (Pan Macmillan AU 2015; Aardvark UK/USA/Can 2017), agent: Curtis Brown Australia",,4187,5414,33267,0,The unbelievable nerve of Morrison talking about the importance of confidentiality. The man who leaked text messages from Macron to save his own shabby hide. (again with the 'nucular') #auspoll2022,['auspoll2022']
322,mushroomfren,we are nearing morel season. get over yourselves and petty politics,a land awaiting late april,743,278,2517,8,"So much for Europe's ""strategic autonomy.""

Worth noting though that President Macron of France seems somewhat aware of this, which is why he's been very dovish on Russia, even policing the language used to describe the war. USA wants this war to go on, France wants it over. https://t.co/0hFGg362CN",[]
323,SMILEY2010No1,"A native from Munich,Bavaria,travelled
worldwide,interested in politics + economy,
art and the world in general.
ONE PLANET - ONE PEOPLE","Munich,Bavaria",55,13,2624,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
324,xplorer1959,"Social/Liberal, Fiscal/Conservative
student of life, follower of the Tao...
Author of ""Falling Water""
 Stories/Poetry all formats available at Amazon",,4914,3018,38836,0,"So, you think there's ANY ""valid"" reason to invade another nation? And you claim the Pope said that Russian/Putin invasion of another nation is ""valid""? And Macron too? I'd really love to see your source... https://t.co/Ugkdh2ARic",[]
325,MarySpes,Lotto da sempre contro le ingiustizie e i diritti calpestati.,,723,1295,245403,83,"It’s my sister’s birthday today. So proud of her. Contrary to me she’s always lived in France &amp; she’s had to live w/ Mad Macron for more than 2 years. No jab, not ONE visit to a bar/restaurant for months as she wouldn’t test or use a vax pass. F*cking legend.",[]
326,h1ren,a work in progress—(I delete all my tweets every now and then.),,1152,1262,270,0,@wrldruler21 @visegrad24 @kajakallas Macron &amp; Scholz are the twenty first century’s Chamberlain.,[]
327,SteveJa45251523,,,47,4,492,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
328,daddy_of_smurf,有被讨厌的勇气,,2026,79,3548,130,"Ukraine is under Russian invasion.

Ukraine is the only one who can say how to end this Russian war.

When France does not respect it and clearly offers Russia what Ukraine rejects, then France deserves just shame.

In Central Europe, we trust Zelensky more than Macron.",[]
329,DamoreChase,Currently pursuing an Associate of Applied Science in Information Systems Technology with a Specialization of Cyber Security at Tidewater Community College,,146,10,2509,10,"Zelensky Says Macron Urged Him to Cede Territory to Achieve Ceasefire With Russia
Macron says peace in Ukraine will come through negotiations
by Dave DeCamp
@DecampDave #Ukraine #Russia #NATO #Macron #France #Zelensky 
https://t.co/5VavQWyvMj https://t.co/VunISpjNKs",[]
330,Ravenallo4ka,Море синее каждый день по-разному,,474,1565,237445,59,"If Macron and Scholz are appeasing Putin, imagine how they will behave with Xi Jinping and a serious security concern such as China. Also.. Numbers in terms of military assistance to Ukraine are telling.",[]
331,CharlesRickell,"True crime writer, member of the Crime Writers' Association, Yorkshire's Multiple Killers, convicted killer who killed again.",Yorkshire,2764,2709,14092,610,"Macron: President Zelenskyy can you concede some territory so that Putin can save face?
Zelenskyy: Yes, he can have Marseille",[]
332,MinhKular,More Feminism less bullshit #snarky #mentalhealthnurse #Socialist #UnionThug #BLM #BlockedbyMorrison,Bulnganwarra Country ,5107,12624,1005602,2,"Omg Barnaby’s teeth, is he a heavy smoker, imagine him speaking to Macron or Biden.🤦‍♀️",[]
333,Samuel48022878,John 3:36 He that believeth on the Son hath everlasting life: and he that believeth not the Son shall not see life; but the wrath of God abideth on him.,"Vineland, NJ",371,1094,11376,1,"As We Expected, Emmanuel Macron Is The  First Stop On The Schedule For Crown Prince And Newly Appointed UAE President Mohamed Bin Zayed https://t.co/lJ4homdLai",[]
334,larryagross,screenwriter,N.Y./L.A.,4990,3924,240305,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
335,K_YEV_S,,,220,38,18008,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
336,Magpie1954nBird,Artist tree hugger work in progress don’t like labels on clothes or ppl RT doesn’t mean I agree & btw ClimateChange IS REAL AdelaideHills #VoteOutScottMorrison,"South Australia, Australia",6325,5752,295143,2,"Omg Barnaby’s teeth, is he a heavy smoker, imagine him speaking to Macron or Biden.🤦‍♀️",[]
337,NonnyLynda,,,1218,178,10629,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
338,klimskii,23 //🇮🇨// Just saying the things that they don’t want you to hear //,312,1007,260,9225,0,Estonia’s PM has more courage and righteousness than both Scholz and Macron combined. https://t.co/de4zwHuxRg,[]
339,PapettiFranco,,,332,66,97,7248,Zelensky responding to Macron: “We want the Russian army to leave our land — we aren’t on Russian soil. We won’t help Putin save face by paying with our territory. That would be unjust.” https://t.co/s9wnCEOP3z via @zoyashef,[]
340,wrldruler21,,,25,6,580,1,@visegrad24 @kajakallas But seriously.... What do they (ie Macron) even talk about for 1-2 hours?,[]
341,JanineFawcett,,,224,216,38219,2478,"BREAKING: Ukrainian President Zelensky responds to French President Macron’s suggestion that he make territorial concessions to Putin to help Putin “save face” and end his invasion, saying, “We’re not ready to lose territory to save something for somebody.” RT TO THANK ZELENSKY!",[]
342,gabriel67891734,Journalist and free thinker,,1369,1812,271293,2,How long until the News starts claiming that Macron is a Russian agent? https://t.co/hzLj4V5KiO,[]
343,JoHardyGates,"Just a regular cheeky Pomponian!! Mad about books, cats and my daughter xxx","Portsmouth, UK.",2715,577,69028,8132,"Macron and Scholz's idea of giving up territory as to ""not humiliate Putin"" is fine.

We just need to decide which parts of France and Germany to give him.",[]
344,backwooddreamer,"#IStandWithUkraine 🇺🇦
Blue dot in a red state. WV Citizen. Pro environment, pro gun, pro science, pro truth.",,313,200,12298,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
345,FF14SRAIZA,이 노래를 용시전쟁의 끝이 찾아올 때까지 반복하라.,❄🔆,154,134,56563,5966,"⚡️ Zelensky: Macron offered concessions on Ukraine's sovereignty to help Putin save face.

President Volodymyr Zelensky said that French President Emmanuel Macron’s negotiations were “in vain,” adding that “we don’t want to save something for someone and lose territory for it.”",[]
346,yuuji_K1,SmartNews,,2581,1968,1979491,17,UAE President MBZ meets Macron; world leaders offer condolences  https://t.co/e5e6LPAdMl,[]
347,nosleinad7,#Truth #Justice #Freedom #Intelligence #Democracy #PutinsWar #StopPutinNOW #JusticeForUkraine #SaveUkraine #Disinformation #Propaganda #Science,"Christchurch, New Zealand",5001,1457,46924,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
348,paulaptlb,"#FreeNavalny
#Magnitsky
#Khashoggi
#SanctionsNOW",,4998,824,102833,0,@Ph_Etienne @franceintheus @GermanyinUSA Macron and Scholz need to come together in full support of Ukraine. Russia must be utterly defeated.,[]
349,galaxyGnx11,Citizen of Europe. #NoRussiansOnEuropeanStreets,Europe,379,36,7638,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
350,EINNuclearPower,EIN Presswire is Everyone's Internet News Presswire™. We make issuing and distributing press releases easy and affordable.,"Washington, D.C.",961,1641,43136,0,"DOMINIC LAWSON: Time to unplug the Kremlin hotline, Mr Macron, it's making you a laughing stock  https://t.co/rXXEVswoob",[]
351,HadrienPean,"#TimeTravel (real one, not ""cloned"") #StemCells are my maybe only hopes. Ranting more than notifying. Make living with 0 internet entirely possible and painless",,548,915,128723,0,"Then there's... Jean Lassalle... Why he was here, I don't know. Chance to win... Pah. He's the inflated of pluralism. I didn't even bothered reading what he had to say.

And last, there was Macron. The one who removed an integristic association from the list of terrorists. Being",[]
352,Storyte37415104,,,12,5,35,8132,"Macron and Scholz's idea of giving up territory as to ""not humiliate Putin"" is fine.

We just need to decide which parts of France and Germany to give him.",[]
353,GerryBugyra,"GITTT Consulting, Consulting Principal, Business Development","Sault Ste Marie, Ontario",234,158,4091,0,Again....WTF is it with Macron. https://t.co/pCkVtJN2gY,[]
354,JohnUmland,"mostly retweeting stuff here. IRL riding bikes, reading books (mostly sci-fi), and growing vegetables. ex-vangelical",,236,610,40561,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
355,TabithaStevens8,Interested in Middle East; Strong supporter of Israel and all around political junkie.,,5004,3480,310200,3,@KristiRaik @efge92 Macron/Scholz plan is : Putin declares an unilateral ceasefire and integration of the conquered land in Russia. Germany and France would then force Ukraine to accept the ceasefire. No Big win for Putin but a very good one nonetheless and one that he would easily be able to sell https://t.co/1S5KAn8iq0,[]
356,paulaptlb,"#FreeNavalny
#Magnitsky
#Khashoggi
#SanctionsNOW",,4998,824,102833,0,@franceintheus @francediplo_EN @francediplo @Elysee @EmmanuelMacron Macron needs to sit down. Ukraine doesn't need him making himself the center of attention. And Russia must be utterly defeated.,[]
357,petersawanda,TESLA. DA VINCI. EUCLID.SANKARA. GAUß. FRAZIER.,,1070,595,41250,6,French President Emmanuel Macron among world leaders to offer condolences to UAE President Sheikh Mohamed on passing of Sheikh Khalifa https://t.co/64phgXmzYv https://t.co/1yU9EXMzT7,[]
358,TabithaStevens8,Interested in Middle East; Strong supporter of Israel and all around political junkie.,,5004,3480,310200,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
359,Demokratia8,Anti dictator,Lives in the Free world,2,1,353,0,"@JulienD52088560 @Putin_it_to_ya @ChristopherJM @zoyashef Biggest donor of what? France has been way too soft. I am French and truly ashamed at the way Macron has behaved. 
With a dictator you need to be hard-line You can't always drop your trousers down.",[]
360,marvinsaldahna,"actor,comedian,MC,entertainer.","Nairobi, Kenya",251,594,18615,7248,Zelensky responding to Macron: “We want the Russian army to leave our land — we aren’t on Russian soil. We won’t help Putin save face by paying with our territory. That would be unjust.” https://t.co/s9wnCEOP3z via @zoyashef,[]
361,horia_puscuta,Glory to Ukraine !,UK,101,88,7987,212,"US &amp; France don’t agree on RU place in Europe post-war. Pierre Vimont says Macron’s European Political Community has a place for RU. US ASD Celeste Wallander says RU must face strategic failure, can then return to Eur security architecture on our terms.   #lennartmericonference",[]
362,OksanaLviv2,,,1772,66,10966,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
363,NounouteP,,,92,90,9068,513,Whistles and insults for Macron at the Stade de France in Paris. https://t.co/9s3WSVdMrl,[]
364,yuuji_K1,SmartNews,,2581,1968,1979491,37,"An array of presidents and prime ministers are descending on the United Arab Emirates from around the world to pay their respects to the federation’s late ruler and greet his successor, Sheikh Mohammed bin Zayed Al Nahyan. https://t.co/bS27pc9moY",[]
365,don_obdon47,,,204,799,16987,2478,"BREAKING: Ukrainian President Zelensky responds to French President Macron’s suggestion that he make territorial concessions to Putin to help Putin “save face” and end his invasion, saying, “We’re not ready to lose territory to save something for somebody.” RT TO THANK ZELENSKY!",[]
366,chhitarmeena8,@tribalarmy,"tonk, Rajasthan, India",3168,3518,91213,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
367,TabithaStevens8,Interested in Middle East; Strong supporter of Israel and all around political junkie.,,5004,3480,310200,0,"This is what Macron and Scholz want to save face for, give a off ramp to. https://t.co/ubNFIhLFjT",[]
368,arisof12,,"Guayaquil, Ecuador",547,551,4674,416,"Had Macron supported Ukraine the way Boris Johnson did, almost all of Europe would now dance to the tune of strategic sovereignty.",[]
369,leomen2612,"Merida, Venezuela 🇻🇪",,497,118,8873,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
370,norbert_schmalz,"What else can we say here, pensioners from Germany who are interested in many things, including international politics!",Rüthen,1885,470,21678,416,"Had Macron supported Ukraine the way Boris Johnson did, almost all of Europe would now dance to the tune of strategic sovereignty.",[]
371,yinmachuan,,,161,5,254,0,@ulrichspeck Macron should be sanctioned.,[]
372,saymoneyh,ትግራዋይነት ክቡር መንነት,,1062,814,44008,19,"Targeting the Wealthy, Educated &amp; Youth Tigrayans was a well planned part of the #TigrayGenocide #EndTigrayGenocide #SupportHR6600 #SupportS3199 @POTUS @BorisJohnson @eucopresident #macron @JustinTrudeau @erna_solberg @antonioguterres @JosepBorrellF","['TigrayGenocide', 'EndTigrayGenocide']"
373,Abe20221,Everyone focuses on Fox circus. The circus is predictable info-terrorism. But other MsM have a bigger problem. They pretend to be support truth. They don’t.,,20,3,314,0,"@andersostlund The more Macron reveals himself after elections, the more it feels Putin has something on Macron which he doesn’t want people to see.",[]
374,Fufufighter3,,,42,2,549,0,"@asbradelle @Ellliee544 @KyivIndependent oh come international macron lose face like olaf scholz that the world sees germany and france as the trojan horse in the eu

only Hungary has managed to stand there in embarrassment. you managed to appear to have sold your sovereignty to the lobby.",[]
375,rjlindwall,,,2229,242,16794,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
376,lesdz,"Idźcie swoją drogą, służąc jedynie Polsce, miłując tylko Polskę i nienawidząc tych co służą obcym. Joined 2010, Activated Account COVID 19.",,451,587,6771,7248,Zelensky responding to Macron: “We want the Russian army to leave our land — we aren’t on Russian soil. We won’t help Putin save face by paying with our territory. That would be unjust.” https://t.co/s9wnCEOP3z via @zoyashef,[]
377,viedis,"https://t.co/rB0G6hdYsv

Nav svarīgi, kas tiek teikts, svarīgi kam tic un par ko iestājas, svarīgi ka iestājas par to kam pats tic!

https://t.co/r2FnGX4S8O",dainuskapis.lv,171,815,120132,48,@apmassaro3 Let Macron &amp; Scholtz give Putin parts of France &amp; Germany since they're so eager to please Vlad. Let's see how their people like that then!,[]
378,NSRatho28927681,I am a student.,,289,12,2606,37,"An array of presidents and prime ministers are descending on the United Arab Emirates from around the world to pay their respects to the federation’s late ruler and greet his successor, Sheikh Mohammed bin Zayed Al Nahyan. https://t.co/bS27pc9moY",[]
379,VDAREJamesK,"Zeal makes all things possible, duty makes all things simple.",Occupied Virginia ,1976,18359,25915,8,"So much for Europe's ""strategic autonomy.""

Worth noting though that President Macron of France seems somewhat aware of this, which is why he's been very dovish on Russia, even policing the language used to describe the war. USA wants this war to go on, France wants it over. https://t.co/0hFGg362CN",[]
380,502Sprungc,,"Boise, ID",175,94,19854,2478,"BREAKING: Ukrainian President Zelensky responds to French President Macron’s suggestion that he make territorial concessions to Putin to help Putin “save face” and end his invasion, saying, “We’re not ready to lose territory to save something for somebody.” RT TO THANK ZELENSKY!",[]
381,viedis,"https://t.co/rB0G6hdYsv

Nav svarīgi, kas tiek teikts, svarīgi kam tic un par ko iestājas, svarīgi ka iestājas par to kam pats tic!

https://t.co/r2FnGX4S8O",dainuskapis.lv,171,815,120132,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
382,AnagalisArvensi,"Views are my own.
#NoLobbyScience
Blocking whoever invokes science to push industry & lobbies narratives (pesticides, plastics, nuclear...).
You've been warned.",France,2275,1269,44210,0,"@curlymartechie @Elise_ML @PedderSophie Is the WSJ serious enough for you?
As it happens, they do have the same question.
https://t.co/QstjVMNUdU",[]
383,espritdecorpsna,In the spirit of the United States of America Armed Forces and the people  who care about American democracy.,,4369,1338,175635,8132,"Macron and Scholz's idea of giving up territory as to ""not humiliate Putin"" is fine.

We just need to decide which parts of France and Germany to give him.",[]
384,jyoungmcconnell,,,802,222,103613,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
385,MillyMia8,"Likes - Decency, family, friends, animals, & being European. Understands int trade, now self-employed and worried about the future of the U.K. Girly swot.",,2283,1659,38191,0,@Stuzipants @BrexitBuster Yet Macron has French energy co contributing 50% of the fuel price 54% increase….#DontBuyTheTelegraph #DontFundNonDomPress,"['DontBuyTheTelegraph', 'DontFundNonDomPress']"
386,vnevzorov,Esse quam videri,"Dallas, TX",5001,2331,160897,59,"If Macron and Scholz are appeasing Putin, imagine how they will behave with Xi Jinping and a serious security concern such as China. Also.. Numbers in terms of military assistance to Ukraine are telling.",[]
387,ChristineEliaz,"War is the greatest plague that can afflict humanity,it destroys religion,it destroys states,it destroys families. Any scourge is preferable to it~Martin Luther","Las Vegas, NV",5000,4095,157561,2,How long until the News starts claiming that Macron is a Russian agent? https://t.co/hzLj4V5KiO,[]
388,Gemini27291536,,,126,64,918,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
