,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
280,Anuradhatweet,"Founder, OneClimate",UK,1693,567,19536,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
281,MichelinPoitie1,"In Poitiers since 2018...reading, writing, walking, taking photos. It could be a lot worse.","Poitiers, France",294,70,619,0,"@frasermatthew You'e quite right, of course, but I do wonder if Melenchon has more chance of  ever ""breaking through"" in France than Corbyn ever did. He's more articulate and, in my  relatively uninformed view, a shrewder politician.",[]
282,LeftGrassroots,"Democratic Socialism, Anti Austerity, Green New Deal, Workers Rights, Human Rights, International Solidarity + Giving You a Voice ✊️🌹",UK,11182,44530,242336,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
283,Solidarity_Star,"Anti-Capitalist, Anti-Fascist, Anti-TERF, Nonsectarian Leftist. Global #Solidarity with all comrades.🌹☭🚩φ🏴Ⓐ🥭President: @RedLitClub",United States,11436,15461,134674,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
284,signsofrevolt,"Artist, Designer, Writer & Musician
""The sign is the most sensitive index of social change""  Curator: https://t.co/K1th4dBETA https://t.co/opZ2T4wz3d 
Music: https://t.co/GdRNbHuKdb",London,3396,2361,66063,6,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/hVcn7iHmbB",[]
285,silly_snowflake,St. Helens - Liverpool - Wasps - Quins,EU,1790,645,102236,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
286,MichaelH14,Democratic Socialist. Internationalist.✊️🌹republic now. #Solidarité @UnitetheUnion member. #Arsenal member.,UK and 🇪🇺🇫🇷 citizen ,9776,10266,173131,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
287,TheLastCall02,"AUTH-LEFT WORKING CLASS POPULIST FIRST, (ARREST FOSSIEL FUEL CEOS, FUCK NATO) EXPECIALY FUCK MODI, LONG LIVE THE WORKERS REVOLT.",,77,49,33644,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
288,jmcbswiss,"Enseignant d'#Histoire-#Géographie et aussi d'#EMC Aimerai toujours être ailleurs, pour voir, mais bien content d'être à Addis Abeba au LGM.",Addis-Abeba,229,136,1264,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
289,JovanaXYZ,"Po bijelom svijetu lutam. Prognanik, povratnik, expat.
#Banija & #Kordun su zavičaj.
#Krajina #SerbsofCroatia
Donations for #Armenia|n cause: https://t.co/jmyoDreNmg",,390,398,7997,1,"@leonelk855 Annexation rather than unification.
East Germany **was annexed** by the West Germany (as Mélenchon stated the other day),",[]
290,CodecMendoza,The little sunbeam whose throat you’d like to cut. Anti-anti-extremist. #ActuallyAkari,天堂之门,943,1566,140303,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
291,ShamaAh88661370,"Social justice, human rights. GTTO, FBPE Palestine 🇵🇸",,4997,2076,89141,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
292,BenBurgis,"@GTAA_Show host, @jacobin columnist, wrote a book:

""Christopher Hitchens: What He Got Right, How He Went Wrong, and Why He Still Matters""(https://t.co/6edSmnkQno)","Atlanta, GA",782,44221,4803,4,"Some good news

https://t.co/tDBFYDg9sN",[]
293,cryptickitty,"retired nurse after many years, lives with niece and cat.",belfast,3018,1120,58894,0,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/GdpLKvhopn",[]
294,Sabrinabuizza,« Love you to the Moon and to Saturn » 🎶♥️ TS,French Riviera,1430,1416,76423,0,The best !! #MelenchonMatignon #Melenchon1erMinistre #Melenchon #legislatives #Melenchon1erMinistre #nupes https://t.co/ohU7iQ7L6d,"['MelenchonMatignon', 'Melenchon1erMinistre', 'Melenchon', 'legislatives', 'Melenchon1erMinistre', 'nupes']"
295,ArdMsen,"Academic skillz lecturer, tweets too much (mstly abt politics) but still not good at it. Actually left-wing, so tends to lose rag with Putin or Blair apologists","Ninjahead, London",909,269,5127,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
296,neilatembark,,,147,624,156083,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
297,philpri84897883,"Gardener, piffler and bumpkin. Dad and giver of unwanted and useless advice.  Scarlets and dub lover.",,1275,1179,15147,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
298,Sabrinabuizza,« Love you to the Moon and to Saturn » 🎶♥️ TS,French Riviera,1430,1416,76423,0,Voter had spoken !!! #MelenchonMatignon #legislatives2022 #nupes let’s go 🫶🏻🐢 #theguardian #Melenchon #MelenchonfromUK #lfi @JLMelenchon @GuiraudInd @ManonAubryFr @Olivier_Truchot @jmaphatie @julienbayou @partisocialiste @ALeaument @mbompard @ALeaument #Melenchon1erMinistre https://t.co/x9GWuPVZ5V,"['MelenchonMatignon', 'legislatives2022', 'nupes', 'theguardian', 'Melenchon', 'MelenchonfromUK', 'lfi', 'Melenchon1erMinistre']"
299,thirstyworks,"Brexit🇬🇧 = Essalida🇪🇸
Still Paying The EU, No MEP's
Followed by Ruskie Bots👍
Beware of the Agent Provocateur
The Ancient Mariner",Cambs UK and Almería البديل,371,460,124316,0,"🔴Jean-Luc Mélenchon's party, France Insumisa, acknowledges that its Arab candidate has been denounced for sexual assault and that he hid it so as not to ""play the game"" with #MarineLePen @MLP_officiel  https://t.co/QC2qLgn10b via @gaceta_es",['MarineLePen']
300,tps2203,"Retired. Ex IT sales. Musician. Left handed and Left idealism.


March for the many / SHERIDAN
https://t.co/XuZMlqHP2g",United Kingdom,3082,1703,71149,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
301,MCDownes5,"Ex Labour.
#IstandwithCorbyn.  #GTTO.
#FreeAssange. 
Don't cut UC, extend it.
Socialist. Books.  RT not endorsement . UCU.",Bradford UK,2590,3396,126872,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
302,Normanjam671,"Amateur irritant.
Anarcho-Syndicalism is Democratic Socialism. 
Proud Anti-fascist.
No lists please. 
Diagnosed ME and FND.
Politics and chickens.",Nowhere.,13294,13084,75665,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
303,namjoonowaifu,armyweeb she/her,blk || 18 ||,177,134,29931,0,@morgane_ntm @blmk_elise envers melenchon ou de melenchon?,[]
304,TheFreePhiloso1,,,49,40,1141,0,"2️⃣ The disaffection between the populist left and the populist right. Even if the Mélenchon bloc and the Le Pen bloc both hate Macron, they hate each other even more. Never will Mélenchon call for a vote for Le Pen's party to defeat a Macron candidate. And vice versa.",[]
305,Vadim_Nikitin,,USSR,262,244,132,16,"In France, the left has finally got its act together. Watch out, Macron and Le Pen | Cole Stangler https://t.co/Y33Cl3KKwm",[]
306,kkk030820,"Drums Come True                                       
그 바이든 프사                                          
#니들이_뽑은_윤석열 #니들을_조지는_대통령",,859,136,10334,3,"🇫🇷#France, legislative election:

Jean-Luc Mélenchon, the leader of FI, will not run for reelection.

In 2017, he won his seat with 59,8 % of the votes in the 2nd round.

Last month, he won 21,9 % of the votes in the presidential election. https://t.co/2zb18LbSnQ",['France']
307,frasermatthew,Promeneur du Champ de Mars. Prior: columnist & EIC @nationalpost. Current: university professor. Books: Monumental Fury (2022); Big Bad Wolf (in progress).,Paris,3936,8036,162391,0,@MichelinPoitie1 The fact that you are an anti-Corbyn Labour voter explains why you would not vote for Mélenchon. You have brought the same reasoning to France.,[]
308,BHPanimalwatch,"Auseinandersetzung mit alles...
In disbelief we tweet. 
#Bernie2024 🤝 #JC4PM",United States,9307,9394,238725,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
309,MaxinePatterson,NCUK Ambassador Neuroendocrine Cancer UK u3a member,"Sedgefield, Co. Durham",581,1688,226800,25,It really hasn’t. Mélenchon blames NATO for the invasion of Ukraine and thinks East Germany was annexed by the West. https://t.co/Qhp9NpB169,[]
310,Mo1is2sad,Likes keeping busy but happily retired. Loves walking with my husband. Have great children and grandchildren. Interested in politics and keep up to date,Yorkshire,712,567,56733,6,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/hVcn7iHmbB",[]
311,Philby1976,Spoilt by Feminism. Intersectionality is context. Context is vital. TIF. She/her. Go you Huskies.,"Montpellier, France",602,1290,97450,2,"The 777 / Red Star conflict is starting to gain political traction, RDN members met with the Seine-Saint-Denis deputy at the Assemblée nationale after other prominent figures on the left such as Melenchon and Hamon supported the Collectif’s petition. #777notwelcome https://t.co/x6ABOxaEdV",[]
312,Jon_LeGossip,France-based soccer correspondent for @CBSSportsGolazo.,"Paris, France",2853,42745,204292,2,"The 777 / Red Star conflict is starting to gain political traction, RDN members met with the Seine-Saint-Denis deputy at the Assemblée nationale after other prominent figures on the left such as Melenchon and Hamon supported the Collectif’s petition. #777notwelcome https://t.co/x6ABOxaEdV",[]
313,joannekarma,,London/Kent,2367,1854,183342,6,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/hVcn7iHmbB",[]
314,MarsiasMarsias,"Siempre #filosofía. Entendimiento saltimbanqui.
Ama tu ritmo, como decía Rubén Darío",ucronía,1371,2001,32962,1,"Great piece by @ColeStangler from @guardian about how the French left's new unitary platform can change the political dynamics and rebuild a broad progressive coalition that can tackle the ecological, social, and democratic challenges that we face. 
https://t.co/c2FTduxd8w",[]
315,RoseGreensleeve,"Writer, editor, free thinker",Ladbroke Grove W10,4086,838,7537,6,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/hVcn7iHmbB",[]
316,MichaelRosenYes,"'Many Different Kinds of Love' paperback is 
available here: 
https://t.co/XM0pt2biy7","London, UK",3984,283250,346424,6,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/hVcn7iHmbB",[]
317,georgeboxall22,"#BHAFC fan in Paris, writing about Red Star FC, supporter identity, and the Paris suburbs","Paris, France",515,147,190,2,"The 777 / Red Star conflict is starting to gain political traction, RDN members met with the Seine-Saint-Denis deputy at the Assemblée nationale after other prominent figures on the left such as Melenchon and Hamon supported the Collectif’s petition. #777notwelcome https://t.co/x6ABOxaEdV",['777notwelcome']
318,MarioRios1989,"Doctorando en @univgirona. Profesor asociado en @cpoliticaudg. 'No darkness lasts forever. And even there, there are stars.' Ursula K. Le Guin.",Barcelona ,2835,3220,13908,1,"Great piece by @ColeStangler from @guardian about how the French left's new unitary platform can change the political dynamics and rebuild a broad progressive coalition that can tackle the ecological, social, and democratic challenges that we face. 
https://t.co/c2FTduxd8w",[]
319,cmasquelier,Critical sociologist,"Exeter, England",518,405,1450,0,Two things are clear in the way the French media report on the leftwing alliance. One: it is depicted as a power grab by Mélenchon.  Two: his ideas are relentlesy being discredited by journalists. Their anti-Mélenchon stance seems a lot more unfettered than usual.,[]
320,Daddy__c0o1,"socialist, against hypocrisy, against all racism. centrism is right wing. Blairites lower than Tory vermin. Labour institutionally treacherous. #freepalestine","London, England",1628,1686,81575,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
321,xp32D_2022,,,2708,924,109421,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
322,CuriousCrippin,"Mature Student,Criminology, BSC,MSC,Recovery worker,Drug Policy,Harm reduction #ND #ADHD #DYSPRAXIC #Socialist#IndyWales",South Wales ,3456,1605,79383,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
323,Alexand3rTheMeh,"my hate is pure. 

One Quarter of the Discourse Podcast
https://t.co/es70hDTD0g",,812,3935,162856,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
324,CFJEhmann,,"Berlin, Deutschland",919,19,775,356,"Zooming in on Paris, districts that voted for Macron vs districts that voted for Mélenchon in the 1st round of the presidential election vs the 1871 commune of Paris.  (Diamonds are important barricades) https://t.co/LGiDdylhws",[]
325,EvelynSpring8,Irish woman from Kildare. pre school sna.,,1913,495,222058,1,Emmanuel who? Far-right fighting hard-left for French vote https://t.co/m6MBvZL0fY,[]
326,Independent,"News, comment and features from The Independent. Get the app: https://t.co/3YtPa9YnU9…  Telegram: https://t.co/Xji8GXv7cc","London, England",406,3691010,1264738,1,Emmanuel who? Far-right fighting hard-left for French vote https://t.co/m6MBvZL0fY,[]
327,juliepeel33,Still a socialist but not a Labour member,"Burnley, Lancashire, England",10108,9537,72564,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
328,LaVeroleOff,,,85,23,3341,147,"Wait, Melenchon said that the German reunification was not a reunification but an annexation by West Germany 😬",[]
329,LesMotsRouges,"""La situation de M. Assange devrait concentrer toute la mauvaise conscience démocratique de  l'Europe"" Jean-Luc Mélenchon",,2033,2815,216074,1,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/2RxS1asehn",[]
330,Jacquel46304555,"Hi! I'm a Socialist who supports Jeremy Corbyn, animal rights and loves ruined castles and ancient monuments.  Proud member of the Barnacle Club.🐲","Portsmouth, England",6019,5525,102037,8,"A new hope?

https://t.co/yYsZmAZoBx",[]
331,Jacquel46304555,"Hi! I'm a Socialist who supports Jeremy Corbyn, animal rights and loves ruined castles and ancient monuments.  Proud member of the Barnacle Club.🐲","Portsmouth, England",6019,5525,102037,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
332,hobbs_aj,"Retired teacher, husband,father and grandfather. Interested in gardening, science and politics.",,678,695,36544,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
333,MaximeGauin,"Docteur en histoire ― Contre les communautarismes et les idéologies victimaires, pour une étude rationnelle du passé",,1925,5034,56454,0,"@ManonAubryFr Chiche.

https://t.co/MnvRiBSi46",[]
334,catethetwaate,"bolshi wallflower,political cynic,tennis fan and mother of 2.also proud geordie.",,2528,2965,284498,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
335,stiptop1,"Lifelong Socialist, ex Labour. Legal adviser trying to prevent homelessness. Music & animal lover with 3 Dogs. Love is the key",Hastings,4672,4747,146169,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
336,carolehope2,#FreeJulianAssange  🍀 #IAdmireJulianAssange,UK,5001,4206,472360,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
337,DauphinRattle,"Writer of historical novel called ""Madame Deficit"" which is available on Amazon Kindle.  Occasional visitor to 18th century Paris.",Yorkshire,3263,1307,12210,0,"It has already happened.
It's far right Le Pen/Johnson/Trump versus centre right Macron/Starmer/Biden.
But in France they have Melenchon and Insoumise on 20-30%.  In the US, they have the Squad (ok not great).  And the UK has what ....??? SCG?  Momentum? https://t.co/lCJbMKbTt0",[]
338,brookebay21,Looking for a Fairer Society,Cardiff,9280,9293,404773,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
339,RayCampbell19,"Media Studies, Cultural Studies, sociolinguistics, semiology, politics, art. Code-switcher.",London,931,558,6426,0,"Good. However, I can't see this happening here, especially with the Labour Party under its current management.
https://t.co/u5xscPe5BU",[]
340,GreenFrome,,,2006,1920,5627,16,"In France, the left has finally got its act together. Watch out, Macron and Le Pen | Cole Stangler https://t.co/Y33Cl3KKwm",[]
341,BouchemaaMoham1,👋,France,316,25,426,0,@AQuatennens @lavoixdunord @VDNLille @BFMGrandLille @fbleunord @F3nord @NUPES_2022_ @Melenchon_Lille @JeunesFILille Skyrock,[]
342,bel_nagy,"Painter, animal lover and lifelong anti-Tory socialist PAL",,3742,3740,266692,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
343,KyleHaw98898483,Currently doing an internship for my Engineering Master's course at UWA.,,38,5,2597,0,"@Der_Parrot Talk about the devil you know. But you know, Le Pen would tell Zelensky to just step down and let Putin annex the whole thing, and I'm not quite sure what Melenchon would have done. But I do know that he'll be a thorn in Macron's side should be become Prime Minister of France.",[]
344,David76280511,"100%100 Revolucionario, me encanta el campo, ordeñar, hacer queso, pasar tiempo de calidad con mis hijos y mi esposa",,696,521,9337,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
345,ErikaOSanoja,"Mi lema: el periodismo, o es combativo, o no es periodismo. Estuve en @ActualidadRT 🇷🇺 y @VTVCanal8 🇻🇪 Tengo derecho a opinar.","Caracas, Venezuela",3817,294721,138539,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
346,1a7med12,,,26,3,568,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
347,ComradeSuzy,"Suzy | 26 | INTP | 5w4-1w2-4w3 sp/sx |♑️☀️♐️🌙♎️⬆️♋️MC | she/her | white settler | Autistic | anti-capitalist, anti-imperialist, anti-fascist | history buff",stolen indigenous land,505,153,18165,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
348,NeilSalter4,"#ecosocialism #MMT #Degrowth
No surrender to neoliberal globalism
The choice is ecosocialism or barbarism, sufficiency for all or market fascism",With my family in rainforest,6099,5548,82019,1,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler 🇫🇷 #PS #EELV #LFI #PCF #France https://t.co/1gXKc92Yxn","['PS', 'EELV', 'LFI']"
349,ht4ecosocialism,"Ecosocialist, writer, photographer and blogger. Environmentalist. Founder member Transition Northwich. RTs are not an endorsement.",,6706,6096,422182,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
350,RadlettLabour,Hertsmere CLP - Radlett,,844,562,924,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
351,sheilaRNBD,"#CorbynIsRight #StarmerOut. Where's the #FordeReport? Proud Democratic Socialist. Stirling & York Universities. Spain, Scotland & Ireland. #FreePalestine.",Spain and Scotland,9378,10399,46550,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
352,ah_issa,#Muslim #anti_zionism #pro_Palestine #anti_racism #anti_hate. can’t be antisemite when I AM SEMITE so F off,Planet Earth,2184,1836,47431,8,"A new hope?

https://t.co/yYsZmAZoBx",[]
353,br00t4c,Any opinions expressed in this feed are my own. #FBR #RESIST #PROGRESSIVE #FBPE #FBRPARTY #FBPA #FBPPR #RESISTERS #RESISTANCE #RESISTER #IFB #FBPR #M4A #WOKEAF,,3478,1863,20094,0,"Emmanuel who? Far-right fighting hard-left for French vote

#EMMANUELMACRON #FARRIGHT

https://t.co/KKIYec2Qv4","['EMMANUELMACRON', 'FARRIGHT']"
354,spayrechaynge,"Orgreave - Justice Now!  //\\  ""What I didn't remember was how it feels to stand in a room while Corin Tucker sings"" - Carrie Brownstein",,407,2707,215582,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
355,AdamMc_83,Key figure procedure/strategic direction. Correspondent @DMReporter. Bennite-Lansmanite-Corbynite. Made Guy in the Woke Mob. Mad Guy Online. Short King. He/they,Liverpool,992,3106,16180,0,"@Jackcantsleep1 Always funny to remind myself that Macron &amp; Mélenchon both in same party a decade ago.
It's been a helluva decade",[]
356,Richard_Sedgley,"Green Party member. Thoughts about politics, environment, culture and history. My views. 🌻🌍 @CornwallGreens @TheGreenParty #greenleft","Cornwall (from Yorkshire), UK",1167,848,4101,1,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler 🇫🇷 #PS #EELV #LFI #PCF #France https://t.co/1gXKc92Yxn","['PS', 'EELV', 'LFI', 'PCF', 'France']"
357,paddyoverall,"Now, now....",Earth,809,285,88237,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
358,Onlythetruthyo1,"😈⚽️🥊🇬🇭 🇬🇧🎵

United & Palace 😈 🦅 Left wing - traditionist.",,1327,796,34907,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
359,frasermatthew,Promeneur du Champ de Mars. Prior: columnist & EIC @nationalpost. Current: university professor. Books: Monumental Fury (2022); Big Bad Wolf (in progress).,Paris,3936,8036,162391,0,"Here in France, Macron is announcing a ""paquet pouvoir d’achat"" to reduce the impact of rising prices — and doubtless to deprive Mélenchon of a winning electoral issue.  https://t.co/v6MgoqQCoS",[]
360,liminalgenZer,get some sleep,,251,63,3058,0,france are in a better state than britain with regards leftist politics. melenchon is a cool guy and he’s right on this issue https://t.co/bwG9TkaaiN,[]
361,j_will321,Retweets and likes do not = endorse.,,2134,1217,25156,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
362,RGC_BPPA,Black Indy Left Socialist; South Louisiana Smackster; Sex Worker Advocate; #Saints Fanatic; Protector of Gabby Quinteros' Backside (and All Other S*x Goddesses),"Lafayette, Louisiana",4991,2992,310286,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
363,jmdoublet,Corporate financier. Long life out of France hasn’t diluted the French accent very much.,London,1294,188,4731,0,"I am an enthusiastic Guardian reader. This article is hogwash. The left is being instrumentalised by Melenchon. The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/nrWbG4fpct",[]
364,brandondonato21,,,185,72,74453,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
365,TerrySparrow4,"Truck Driver in France 🇫🇷 On roads between Paris and Marseille. Didn’t vote in UK Referendum so neutral! Ex British Infantry Soldier, NI Veteran",Southern France 🇫🇷,548,688,9729,0,"@frasermatthew I’d agree with that, I was talking to my Son in law at the weekend, he’s quite a high grade Fonctionnaire. Anyway he’s a loyal PS voter, and not swept up in Mélenchon mania. His anger is directed mainly at former PS Politicians that switched to LREM. Including at local level.",[]
