,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
273,UrDSU,👂to our #DeeperDive podcast https://t.co/Yim5rC1lB1 https://t.co/ulWRZWVQ4x,,2061,1086,33146,0,@anders_aslund Who authorized Macron to “make concessions”?  I thought LePen lost the election in France!!!,[]
274,keithmfitz,"#Negotiation & #Conflict Management |
Sea-Change Partners |
Harvard Negotiation Project |
Tufts & Harvard Kennedy School |
Conflict Advisor | Photographer",Boston - Singapore - Thailand,5000,2734,394185,0,"Macron is trying to help Putin carve-up Ukraine.

Makes you wonder what LePen would be doing, if she had won. https://t.co/SDuUxkbLXi",[]
275,Ati1513,,,151,6,887,0,@andersostlund Macron IS an enormous scandal. So why expecting anything else? France had 2 options. Enormous scandal of Macron and gigamtic scandal od LePen. It was hard for them to decide but finally with not so big margin they voted enormous scandal of Macron 🤣🤷‍♂️,[]
276,vsabio,"He/Him/His, with capitals.
В Азов ми віримо.
Путин может гореть в аду.
segmentation fault","California, USA",48,62,1309,4,"@KyivIndependent I have a better idea: Macron should offer russia concessions on France's sovereignty to help Putin save face.

It's hard to believe, but this situation is actually better than it would have been if LePen had won. 🙄",[]
277,DetroitUki,American of Ukrainian Heritage,,201,16,3437,0,@mrsorokaa Before the election everyone was talking about lepen and putin. No one wanted to talk about macron and putins relationship,[]
278,_Ozfrog_,, 📍 France,195,109,12023,1,"@KyivIndependent Sorry world.
We 🇫🇷 didn’t vote for more Macron.
We 🇫🇷 voted for zero LePen.",[]
279,Texasexpatriate,"🇺🇸 Dallas, Texas 🇺🇸 NYC 🇺🇸

Venice, Italy",,12314,15142,97202,0,"Fucking frenchy frog #Macron playing god on the skin of #Ukrainians giving up what is theirs 

Can you imagine if LePen won ? https://t.co/rYBzVKd8P4","['Macron', 'Ukrainians']"
280,Gigau_MEIOU,"40 years old PC Paraddictive geek, Co-creator of the mod MEIOU and Taxes for the awesome Europa Universalis IV.
Also casual streamer: https://t.co/YfKQT758hz","Obaix-Buzet, Belgium",427,300,4790,0,"@Erasmus13297953 @KyivIndependent The only ? Orban is the one blocking sanctions, Austria is the one who went to Moscow,...
Macron pushes for sanctions and sends material.
Lepen and Melenchon will try to get us out of NATO and stop all aid.",[]
281,AnsisEgle,create,Riga,742,4460,885912,2,"French politics: ""After disappearing for more than two weeks, Marine #LePen came back, only to say that there was not much to hope for from the #legislative elections"" The deafening silence of the French far right | By @Gil_paris https://t.co/UTbiCTRA4q",['LePen']
282,spuriousemail,im very spur of the moment,looking at ruSSia in disgust.,77,24,2057,0,@Putin_it_to_ya @KyivIndependent macron could be auditioning for the position marine lepen was removed from by putin recently. top orc in france?,[]
283,RoscherMarcus,"“When you're in a dark place, you sometimes tend to think you've been buried. Perhaps you've been planted. Bloom.” German/English/Spanish.",Deutschland,363,322,9280,0,"Mr @EmmanuelMacron , have you listened too long #LePen that you talk like her? #TheEnemyInMyBed https://t.co/r9q1GIsLsQ","['LePen', 'TheEnemyInMyBed']"
284,AndrewAntranikZ,"Author, Freelancer, Supporter of peace, democracy and sovereignty in Armenia and Ukraine.",,84,83,2815,0,"@AlexKhrebet If it’s been doofus milquetoast Macron or literal putin stooge LePen, I’ll still choose Macron. Shame that they are stuck between these 2.",[]
285,ApophiSiderite,"LIBERTÉ, LIBERTÉ, LIBERTÉ - 
la Politique est Là pour la Continuité de Notre HISTOIRE - de Nos VALEURS -",74,294,24,1725,0,#LEPEN     REAGIS,['LEPEN']
286,ForestgodFIN,,,502,13,61,0,@AlexKhrebet What?! And get LePen/putin associate to rule? Really?!,[]
287,belfastvik,mourning the loss of the bestest boi Glenn 🦮-bunny hugger🐰 ( tho allergic to rabbit fur ). analysing politics and follow a lot of cats 🐈,,738,407,25306,0,@PaulTyredagh81 Also I think we agree LePen is kinda Nazi too yet Putin supported her campaign.,[]
288,kampfhex,,,24,21,262,0,"@antiputler_news that's an about-face of Macron, then LePen could have won right away, first the relavation regarding the EU-Candidate Status of UA, now this!
Macron is only allowed to speak for FR, but must not utter brain farts on Ukraine's sovereignty, which means autonomy &amp; not heteronomy!!!",[]
289,breandanmcc,"Writer and journalist (formerly BBC, RTE and The Tablet).",London,1171,442,5077,2,"French politics: ""After disappearing for more than two weeks, Marine #LePen came back, only to say that there was not much to hope for from the #legislative elections"" The deafening silence of the French far right | By @Gil_paris https://t.co/UTbiCTRA4q",['LePen']
290,LeMonde_EN,"World news, culture and opinion from the unique perspective of French leading media @lemondefr
Find our daily newsletter here: https://t.co/fRbI8Gp5eQ","Paris, France",93,4796,1082,2,"French politics: ""After disappearing for more than two weeks, Marine #LePen came back, only to say that there was not much to hope for from the #legislative elections"" The deafening silence of the French far right | By @Gil_paris https://t.co/UTbiCTRA4q","['LePen', 'legislative']"
291,Lyttekanal,Just a Copenhagener 🇩🇰 - mostly listning and trying to understand but for sure: #standupforukraine 🇺🇦,"København, Danmark",130,15,852,0,@yaxxxxxxxxxi @codecanuck1 @b_nishanov @EmmanuelMacron DF is probably close to LePen in politics but doesn’t contain outright fascist. They are having big trouble now. But we have other parties who are very strict on emmigation. To a point we’re it gets to much. Same same in all of Europe.,[]
292,yaxxxxxxxxxi,,,408,40,2094,0,"@Lyttekanal @codecanuck1 @b_nishanov @EmmanuelMacron He won with more than 58%… how were YOUR ELECTIONS?
Before 2019, a prime minister without a majority?
After: 96 vs 79, trouble electing of macron? 
What about the DF, is it a Lepen party alike, worse? More? 
Please don’t talk about things you don’t know ! It’s populism",[]
293,MonicaB40605329,I'm full of surprises...,Edinburgh / Scotland,99,23,1156,89,"As the final votes are tallied in #FrenchElection, here's a quick snapshot by @TheSoufanCenter of the rise of right-wing parties in #Europe and the popularity of far-right politicians like #LePen #FrenchElections2022 🇫🇷 https://t.co/cdW47RJVqR",['FrenchElection']
294,soundpilled,nothing new under the sun,զուգարան,201,42,2952,0,"@Moops_2 @daspletoraptor @vanillaopinions It's harder to grasp when there are only two parties but in the french elections for example, younger people who voted for Melenchon in the first round were more likely to vote for LePen in the second or nobody at all.",[]
295,DavidGear15,It gets worse! Time for a Labour Government. You will never get everything you want in life but just imagine getting 7 out of 10 !,Middle England but travelled,1007,627,11919,0,"@HelenTBracken Must remember though that they are very rapidly becoming a Fringe English Party on the World and European Stage
UK Sub 40% 

LePen had been dismissed on a similar vote",[]
296,rbyfr,Proudly U S trained civil engineer.I owe the land that equipped me well for my journey...,,1024,206,9919,0,"The French are still agonizing over the fact that the meek and cowardly Macron was ready for the taking,but regrettably LePen isn’t the one. https://t.co/gerdA4tvzk",[]
297,Gigau_MEIOU,"40 years old PC Paraddictive geek, Co-creator of the mod MEIOU and Taxes for the awesome Europa Universalis IV.
Also casual streamer: https://t.co/YfKQT758hz","Obaix-Buzet, Belgium",427,300,4790,0,"@NekhayShchastyt @anders_aslund France sent material, even if with less flash and bling than the US.

Be aware that France still has the Parliament elections in June and those guys make the law and can block Macron. Especially with the far right and far left putlerists Melenchon and Lepen aiming for premiership",[]
298,Dr_jaune,weirdo and proud!,"Marseille, France",521,85,4417,0,@J_Deroko @PhilC22319718 @otkaznik @paradigmsmasher Surely if you pro poutine Lepen can look moderate but she is not!,[]
299,crisis_cure,"A blog devoted to political and personal writing from many authors. Mostly we're on the left, but with some fun exceptions.",,110,37,3219,0,"@AmoneyResists When this is all said and done, #Putin will be punished, and with him, his minions, in Russia, in Europe (#LePen), and in the United States (#RandPaul, #MoscowMitch, #TuckerCarlson, #FoxNews).","['Putin', 'LePen', 'RandPaul', 'MoscowMitch', 'TuckerCarlson', 'FoxNews']"
300,BlueVotesMatter,"Like Education, Health or A Decent Job, POLITICS will define your LIFE. Hate-driven ""conservative"" criminals need to be taken out of Politics. REGISTER & VOTE!",United States,497,247,44548,0,"or ""#conservative"" parties all over the world, nothing but a bunch of racist, corrupt greedy KKKremlin rats #Republicans #Tory #LePen #Orban https://t.co/7TYLSgMjJ3","['conservative', 'Republicans', 'Tory', 'LePen', 'Orban']"
301,BlackCo16122436,"Journalist, blogger. https://t.co/HNypzpYoCm",,1046,609,63573,0,"@Reuters .@Reuters Macron, you will never be a Zelenski!!! I invite you to visit my blog! 
https://t.co/CZNj4dWkXI
#Macron #Zelensky #Ukraine #France #UkraineUnderAttack #RussiaInvadedUkraine #franceelection #Macron #LePen","['Macron', 'Zelensky', 'Ukraine', 'France', 'UkraineUnderAttack', 'RussiaInvadedUkraine', 'franceelection', 'Macron', 'LePen']"
302,BlackCo16122436,"Journalist, blogger. https://t.co/HNypzpYoCm",,1046,609,63573,0,"@Reuters .@Reuters #Macron vs #LePen in the ring. When it comes to Putin's rot, they are the same. She a good buddy, he an arms dealer. I invite to visit my blog! https://t.co/5HOr9tNxAh
#Russian #RussiaUkraineWar #UkraineUnderAttaсk #Putin #France #franceelection","['Macron', 'LePen', 'Russian', 'RussiaUkraineWar', 'UkraineUnderAttaсk', 'Putin', 'France', 'franceelection']"
303,Thunmont,I don't feel one should do a bio unless you get a few thousand pages to EXPLAIN. But y'all should know 2 things: I'm happily married and not a medical doctor. ☺,,265,271,20742,0,"@ADDiane Look I know he’s been a bit of a disappointment but he’s actually not as bad as Marine LePen says…
🇫🇷🙂",[]
304,Chibre_optique_,PhD student Social Psychology,,209,41,3693,0,@Volvocov @tsjatismewat @EuropeElects As the poorest from lfi voted lepen vs macron. The only difference is that there is a bit more poor people voting lepen than lfi --&gt; that means that transfer vote will be higher from lepen to lfi than it was from lfi to lepen,[]
305,Dr_jaune,weirdo and proud!,"Marseille, France",521,85,4417,0,"@J_Deroko @PhilC22319718 @otkaznik @paradigmsmasher Ok we get it your fascist, and you were hopping that lepen was elected.",[]
306,cryptocoinboom,"Dear fellow DeFi, Altcoin, and Crypto Enthusiasts! Get the best programs for cryptocurrency trading, mining, daily crypto news, free ebooks, and much more!","Los Angeles, California, USA",0,736,27966,0,CRYPTO NEWS:  #Bitcoin sets up lowest weekly close since early March as 4th red candle looms https://t.co/GqUanEaoZP #altcoin #altcoinnews #btcprice #crypto #cryptocoin #cryptocurrency #franceelections #lepen #macron https://t.co/fDJT4uhLzl,"['Bitcoin', 'altcoin', 'altcoinnews', 'btcprice', 'crypto', 'cryptocoin', 'cryptocurrency', 'franceelections', 'lepen', 'macron']"
307,Chibre_optique_,PhD student Social Psychology,,209,41,3693,0,"@Volvocov @tsjatismewat @EuropeElects Double standard holds only when everything is comparable. Here, that is not the case : lepen economic view, if we dont be brainwash by marketing and ""luggage-words"" is liberal (vs lfi). Lfi refused to vote lepen for cultural AND economic views",[]
308,LGM20162,"#legislatives2022 Fermeture définitive de Castorama !

Bloque Tous les trolls fachos avec 5 abonnés ⛔⛔",The sky,1150,724,9150,0,"@ProgressiveLi11 @MisaPb @ThiaBallerina Everyone agrees that LePen is the openly racist version of Macron.However,  the fact remains that the French constitution designed in 1958 during the Algerian war is no longer fit for purpose as gives the president more powers than the US president without the checks and balance",[]
309,DSPolugar,"Late Exec. Chef now retired, opinionated writer. Love my wife, children and spoiling my grandkids. From Trinidad and Tobago now in USA with Ukrainian ancestry.","Taylorsville, Utah",760,126,514,0,@LCools76 @DarthPutinKGB #Trump and #LePen included.  #Macron thinks that settlement terms shouldn't humiliate #PutinWarCriminal. Why not? Look at what he's done to the #Ukrainian people. Macron wants to dictate #peace terms from the #Russian viewpoint to benefit #Putin and not #Ukraine. #SlavaUkraini,"['Trump', 'LePen', 'Macron', 'PutinWarCriminal', 'Ukrainian', 'peace', 'Russian', 'Putin', 'Ukraine', 'SlavaUkraini']"
310,Esentiel,hi,,15,5,250,1,"@DefenceU @Siemens And imagine this, opposition to Sholtz is Merkel's party. That means putin bribed literally the whole government, same with France: Macron is pro-russian, Lepen is also pro-russian. And these EU members told Ukraine about high lvl of corruption lol",[]
311,LGM20162,"#legislatives2022 Fermeture définitive de Castorama !

Bloque Tous les trolls fachos avec 5 abonnés ⛔⛔",The sky,1150,724,9150,0,"@ProgressiveLi11 @MisaPb @ThiaBallerina Of course. The issue is, how do you think voters feel when they voted ONLY to ⛔ LePen and are told within minutes,that their vote is considered a rally for Macron's neo con policies? Today, Macron capped compensation for unfair dismissal to the most basic level.Up the workers!",[]
312,TrueFactsAI,"We're here to help, you can trust us.",,51,3,28,1,"Emmanuel Macron does not like black people. He never misses an opportunity to tell them so. In a speech in front of a room full of young people, he said: ""What is the color of success? It's white.""

#Macron #France #Europe #politics #BLM #WorldNews #CNN #LePen #Eurovision2022",[]
313,e_endruweit,"Founder, Techie, Enabler. Supporting change. Quality aficionado: Everything worth being done is worth being overdone!","Berlin, Germany",83,164,2751,0,"@WorkQuixote @RobertLPerry1 @pasenretard @WeLoveNATO Trump withheld military aid to 🇺🇦 to blackmail them to fabricate dirt on his rival’s son. Republicans in the US (Ted Cruz) openly endorse 🇷🇺 propaganda. Orban, LePen, Farage etc pp.
Poland also had quite anti-democratic leanings. So, complex.",[]
314,e_endruweit,"Founder, Techie, Enabler. Supporting change. Quality aficionado: Everything worth being done is worth being overdone!","Berlin, Germany",83,164,2751,0,"@WorkQuixote @RobertLPerry1 @pasenretard @WeLoveNATO Russian money is used all over the world to buy influence. It paid for the 2nd most voted for candidate in France recently (LePen, far right). That is a big problem, looking at Schröder, AfD and Die Linke definitively in 🇩🇪, too.
Also Hung. Italy, UK, USA etc.",[]
315,MisaPb,"𝔽𝕒𝕟𝕘𝕚𝕣𝕝. ℍ𝕦𝕞𝕒𝕟. 𝕊𝕠𝕔𝕚𝕒𝕝𝕚𝕤𝕥.

(compte utilisé pour de la propagande Insoumise, cap #LegislativesUnionPop2022) #NUPES","Montréal, Québec",294,1053,39627,1,@ProgressiveLi11 @MisaPb @ThiaBallerina How do you know? You live in France?  He's actually preparing an unofficial alliance with LePen to 🚫 the left from gaining power in the equivalent of H.O.R. He is literally the arsonist firefighter!,[]
316,MisaPb,"𝔽𝕒𝕟𝕘𝕚𝕣𝕝. ℍ𝕦𝕞𝕒𝕟. 𝕊𝕠𝕔𝕚𝕒𝕝𝕚𝕤𝕥.

(compte utilisé pour de la propagande Insoumise, cap #LegislativesUnionPop2022) #NUPES","Montréal, Québec",294,1053,39627,1,"@ProgressiveLi11 @MisaPb @ThiaBallerina The problem with your reasoning is that the political shift towards the extreme right has modified perception.Macron is just a softer, smarter version of LePen. Stoking up anti foreigners or Muslim sentiment to then collect the left wing votes by presenting himself as the saviour",[]
317,Esentiel,hi,,15,5,250,0,"@SPuncheye @DefenceU @Siemens And imagine this, opposition to Sholtz is Merkel's party. That means putin bribed literally the whole government, same with France: Macron is pro-russian, Lepen is also pro-russian. And these EU members told Ukraine about high lvl of corruption lol",[]
318,ProgressiveLi11,"Egalitarian Liberal 🗽
Secular Humanist ⚛️
Anti-Authoritarian ↙️↙️↙️",,75,47,1098,0,"@LGM20162 @MisaPb @ThiaBallerina We‘re did I claim or imply that you are? 
I was talking about the presidential election that was between Macron and LePen.",[]
319,ProgressiveLi11,"Egalitarian Liberal 🗽
Secular Humanist ⚛️
Anti-Authoritarian ↙️↙️↙️",,75,47,1098,0,@LGM20162 @MisaPb @ThiaBallerina We’re talking about Macron vs LePen and LePen doesn‘t,[]
320,ProgressiveLi11,"Egalitarian Liberal 🗽
Secular Humanist ⚛️
Anti-Authoritarian ↙️↙️↙️",,75,47,1098,0,"@LGM20162 @MisaPb @ThiaBallerina No, you don‘t need to know all the details of French politics to get that Macron is better than LePen. 
His foreign policy alone speaks volumes",[]
321,robz133,"De retour pour vous jouer un mauvais tour

50eme compte

Les GAFAM détestent les patriotes mais adorent les racailles et la pensée Anti France",Europe Blanche et Futuriste,1,0,136,0,"@TallulahB2012 +2 millions voted for Zemmour

+13 millions for Lepen

We arrive",[]
322,LGM20162,"#legislatives2022 Fermeture définitive de Castorama !

Bloque Tous les trolls fachos avec 5 abonnés ⛔⛔",The sky,1150,724,9150,1,@ProgressiveLi11 @MisaPb @ThiaBallerina How do you know? You live in France?  He's actually preparing an unofficial alliance with LePen to 🚫 the left from gaining power in the equivalent of H.O.R. He is literally the arsonist firefighter!,[]
323,ProgressiveLi11,"Egalitarian Liberal 🗽
Secular Humanist ⚛️
Anti-Authoritarian ↙️↙️↙️",,75,47,1098,0,"@LGM20162 @MisaPb @ThiaBallerina No, Macron isn‘t just „a softer smarter version“ of LePen. He‘s just way better than LePen. Is he perfect and deserves no criticism? Of course not. But he‘s clearly a way better president than LePen",[]
324,LGM20162,"#legislatives2022 Fermeture définitive de Castorama !

Bloque Tous les trolls fachos avec 5 abonnés ⛔⛔",The sky,1150,724,9150,1,"@ProgressiveLi11 @MisaPb @ThiaBallerina The problem with your reasoning is that the political shift towards the extreme right has modified perception.Macron is just a softer, smarter version of LePen. Stoking up anti foreigners or Muslim sentiment to then collect the left wing votes by presenting himself as the saviour",[]
325,JermarcusRobin3,"#RESISTANCE Members, My Original Twitter Account 
@JermarcusRobin2 was terminated & I need help getting back Followers, Follow @JermarcusRobin1 & my Backup!!!!","Keller, Texas",4780,4039,16605,2,@JermarcusRobin1 @JermarcusRobin3 @EUFreeCitizen @EmmanuelMacron So you want LePen in office?,[]
326,JermarcusRobin1,"#RESISTANCE Members, My Original Twitter Account @JermarcusRobin2 was terminated & I need help getting back Followers, Follow @JermarcusRobin3 & my main!!!!!","Keller, Texas",8840,8091,119079,2,@JermarcusRobin1 @JermarcusRobin3 @EUFreeCitizen @EmmanuelMacron So you want LePen in office?,[]
327,patience_not,"Renovations spark my joy. Liberal and all that comes with it. In my other life, I was an architect.","Arkansas, Texas",1228,476,27404,2,@JermarcusRobin1 @JermarcusRobin3 @EUFreeCitizen @EmmanuelMacron So you want LePen in office?,[]
328,JanLeschke,,,227,9,989,0,"@ceplukman26 @DmytroKuleba @SvenjaSchulze68 @ZelenskyyUa which Putin is following! The 14 characteristics of fascism according to Umberto Eco fit exactly to today's Russia! Why are Nazis and fascists and right-wing populists supported and financed by Moscow all over the world? In Germany the AFD, in France LePen, in Italy LegaNord and",[]
329,JuPe_EU,"Came here to fight Trump’s war on truth, climate and democracy. Now resisting criminal Putin.  Husband, father, Private Investor 🇫🇮","Helsinki, Suomi",380,1053,10705,0,"@JuliaDavisNews In the West we have been a way too naive for a way too long.

#Schroder #LePen #Salvini #Farage #Orban #Trump #Bolsonaro 
https://t.co/Mgb0uo9Anq","['Schroder', 'LePen', 'Salvini', 'Farage', 'Orban', 'Trump', 'Bolsonaro']"
330,AJS190148,,,10,3,766,0,"Pathetic misdirected idiotic article.

Only fucking brainless idiots, like author, need 1000s of #Ukrainians 2be slaughtered by lunatic #Putin 2 understand that
DEMOCRACY MATTERS.

#Putin, #Trump &amp; #LePen r dangerous lunatics.
#Musk is an unhinged child.

https://t.co/OkjDic5MGG","['Ukrainians', 'Putin', 'Putin', 'Trump', 'LePen', 'Musk']"
331,MojoJosho,,Philadelphia,389,46,3047,0,"@TheEconomist @MSchularick For all the attention Germany is getting, what about France? Even after his resounding defeat of LePen and Putinism, Macron seems more committed to not offending the Russians than to Ukraine’s victory",[]
332,ackrmxn,˗ˏˋ #김석진/#リヴァイ :  my love for you is timeless and endless ♡ᵎ ˎˊ˗  | 26,she/they,401,390,38901,0,"@isayamaplsno the two candidates for the presidential election were Emmanuel Macron and Marine LePen, it's just a joke about their names (macron = macaroons and lepen = pen (but this one was pretty obvious lol)",[]
333,CaelemSG,"I make maps | Moderate SocDem | 19 | he/him | Aro/Ace

I also like aviation, so in many ways I am a flying ace.",Courtenay—Alberni,530,922,18385,0,"@sower_of_salt LePen yes, but I'm not sure of Melenchon since parts of NUPES are enthusiastically pro-EU and at least for PS I'd assume Pro-NATO.

But I also don't really know the limits of the French PM.",[]
334,FishermaMelvin,Are you #blamingthegovernment for all the things? Look closer,BC,460,297,12839,0,"@AHousefather Pierre Poilievre is Canada’s Far Right Corporate sponsored, media-owned leader. All democracies have a Pierre, a Donald, a LePen, a Bolsonaro.  Should Canada allow Pierre to represent our Conservative party? He represents extreme change. Are we changing?",[]
335,Raokyy,Ambassadeur de la transition écologique 23 years old,"Cognac, France",318,295,7602,0,@FriendlyNetMan @NOTSeanMcCarthy Man if people vote Lepen it's not because of healthcare,[]
336,SimpleLivingSA,,,939,227,17290,3,"@KevinMKruse They're already spinning it. ""He won but his margin of victory was not as large as last time."" and ""LePen was able to get 41% of the vote."" #mediadobetter",[]
337,ASkojec,"Father, Writer, Advocate of MMT, feelin Green Socialism
 GND, Mean people suck, The DNC is corrupt.","New York, USA",2908,1971,55849,1,"@Bob01778457 @ASkojec The White House is freaked out 

If Marine LePen wins the French elections, Washington fears she could unravel the Western NATO alliance.
https://t.co/DWAD9v6ExY",[]
338,MightyM55070329,My words but a whisper your deafness a SHOUT. ~ Jethro Tull,,4811,5006,48924,1,"@Bob01778457 @ASkojec The White House is freaked out 

If Marine LePen wins the French elections, Washington fears she could unravel the Western NATO alliance.
https://t.co/DWAD9v6ExY",[]
339,MrGrEenFR,"dumb, bi, autistic, twink, metalhead, gamer french boi here.

twink x twink appreciator

19 btw",,809,1180,7853,0,"@be_Zanazar @leftistlitwick Lmao people really view LePen as a nazi like honestly, compare her party to the rest of Europe she is waaaaaaay more chill than most country",[]
340,UHobsbawm,"Doctor of Philosophy (PhD) in Μ. Economics, LSE",,12,4,245,0,@EulerID @kajakallas @MarinSanna @niinisto Do you think that peoples of EU will support Finland and Sweden when Putin nukes them? Economic sanctions have already hit hard Europe and a growing resentment will imply a turn towards ending these boycott policies. Lepen-like policies will thrive throughout Europe,[]
341,CRG678,"Liberal retired blue fish in a red state!
No DMs please; too busy being a grandma!",,1273,925,41175,0,"Midterm Msg:

1. voting rights
2. Choice
3. Reps are CRAZY (&amp; pro-Putin)
(just like LePen)

These nut-jobs are being given to the key to our government by @GOPLeader in the House &amp; @LeaderMcConnell (whose ""quality candidates"" include GA's Walker - a fraud &amp; admitted wife-beater). https://t.co/za08VtK1xy",[]
342,Freddo69024375,,,100,27,1067,0,"@New_Narrative @MalcolmNance Sadly, this isn't new; over the last 10+ years the old division of the political landscape into ""left-v-right"" been replaced by ""democratic-v-authoritarian"".

Hence why people like Putin, Victor Orban, the GOP &amp; Marine LePen are now all on the same side, the authoritarian one. https://t.co/jNqtIRv23N",[]
343,simeone_miller,"CSUSB 🐺| Class of '22 🎓| ΠΣΑ | SBS 21-22 Outstanding Undergrad | studies 🇵🇸🇮🇱 Conflict, Terrorism, International Diplomacy, Irreg Warfare",Krypton,914,42,2072,0,"@tompoasting @Pinoyadjacent32 @Emilio_BusChez @itsnotmyketchup @leftistlitwick No way LePen would have performed better than she did last time if Macron didn't spend time echoing points that she used to. He helped galvanize these people and I feel like that's grossly underdiscussed, even though it'll be why she likely will win the next time she runs.",[]
344,mattpll,"Globalist🌍 Economist, Senior Software Developer, Consultant

I tweet about crypto, politics & economics.

Opinions are my own.","Lodz, Poland, EU",298,86,2510,1,"@sashat202 @BlakeEpps @urAwizardHarry9 @scrowder It's Russia and Ukraine. Not the west. It's about Nukes in a fascists hands and a Russia trying to provoke hunger wars, getting France (lePen financed) and USA (Trump, puppet of KGB since 40 years) out of NATO etc. It's about imperialism, power and corruption in the world.",[]
345,gibemusic,Office Manager,Italy,636,356,5976,0,@MediasetTgcom24 @vonderleyen you made #Greece to bankrupt but now you find a lot of money for #Ukraine️?! #EU INEDECENT! You’re creating other leaders as Orban or LePen all over the Europe..,"['Greece', 'Ukraine️', 'EU']"
346,ChrisalaEm,"ÖD aus voller Überzeugung um zu helfen. Anti-AfD, Pro Rücksicht, Umsicht, Respekt Empathie.","Essen, Nordrhein-Westfalen",119,7,1945,1,"@sashat202 @BlakeEpps @urAwizardHarry9 @scrowder It's Russia and Ukraine. Not the west. It's about Nukes in a fascists hands and a Russia trying to provoke hunger wars, getting France (lePen financed) and USA (Trump, puppet of KGB since 40 years) out of NATO etc. It's about imperialism, power and corruption in the world.",[]
347,deadspanita,El enemigo únicamente nos triplica en número,,501,2167,131775,1,"@Klaus_Arminius French People voted Macron instead of Zemmour or Lepen.
Enjoy.",[]
348,keriRN,I Stand with Ukraine 💪🏻💙💛 #BidenHarris2020 💪💙🌊#tRumpLOST #TeamPete 🐝 #BlackLivesMatter Jen Psaki💙#GetVaccinated/Boosted,Washington state,7824,8338,621429,3341,"The same week I filmed Musk visiting Trump, an eagle eye photographer spotted LePen in the restaurant at trump tower and then Lafarge",[]
349,Jones66K,"sport, local history, politics. Catalans Dragons. TOXIII",,2203,890,30992,0,"@Thatbody3 @PhilC22319718 @J_Deroko @otkaznik @paradigmsmasher But Macron and LePen have nothing to do with running Paris. That is Anne Hidalgo, the socialist candidate at the last election. There is a group which has been set up to complain about the mess that Paris has become https://t.co/5HRhMrBn0e",[]
350,InvWesBurns,"🇺🇸✊ Proud Liberal, Real Patriot ✊🇺🇸
My bio: 👶👨‍🎓⚖🏛💻🔍🕵🏻‍♂️🕵️‍♂️🕵🏻‍♂️👴🏼
If you use woke as a pejorative, you're probably a bigot.",Near the Mother Jones Monument,1854,557,12609,0,"@NicholsUprising This needs to be a big part of Dem msging this fall. Macron gained an immediate 12 pts on LePen when he mentioned, in their debate, the money she took from Putin.
Americans (well, 95% of them) despise Putin. And yes, M. Pompeo, they DO give a f_ck about Ukraine. 
Put this in ads!",[]
351,grains_truth,"Je ne sais pas. Dislikes fear mongering, being lied to, punitive actions, nationalist pride, mass hysteria.","Melbourne, Victoria",769,57,7465,0,"Can someone in #BrexitHasFailed Britain please tell me the difference to LePen?

Have a go below 👇 https://t.co/FgMiYftRK1",['BrexitHasFailed']
352,Thatbody3,Le doy like y retuiteo  lo que sea,,541,28,21813,0,@PhilC22319718 @J_Deroko @otkaznik @paradigmsmasher The decision was Macron or Lepen. There was not a good option in anywhere,[]
353,funchristX,Jailbreak for ever,,351,247,12446,0,@AdamCai50927313 @supertanskiii Marine lepen is far right but NOT  fascist come on! https://t.co/q6qJR0qKVh,[]
354,laurierogersm,"Born a WOMAN - that has given LIFE, Writer, Jewelry Maker. GenX, Former Military Wife - CFB Petawawa/Borden, no jabs, no passes. FREE speech.",Vancouver ,788,1023,14985,0,"@LindaDemarest4 @bukster1965 @Deeval33 That's not all that happened, some candidates were left off ballots, this has been recorded on video. A similar tactic was used in France, they put a slit at the bottom of LePen's ballots and none on Macron's, so a bunch of ballots were not counted.",[]
355,markyquayle,Born raised & live in San Francisco (4th Gen):which was built by much better people than are running it now! 🇺🇸 MAGA #Trump2020,"San Francisco, CA",660,374,25356,0,@Ian66219823 LePen was The Winner just like Trump was IN A LANDSLIDE!!,[]
356,Protest__ant,,,1538,150,168,6,"Fitting '201' meme to mock gullible left/right sheep, no doubt made by the Jesuit Cabal served by Fordham Jesuit Trump, Biden, Johnson, Trudeau, Merkel, Macron and buddy LePen, Fauci, Gates, Schwab and all the other Catholic/Jesuit puppets on strings.

Mrs Dumpsterfire = 201 https://t.co/AxLVM4m8U1",[]
357,Astartiel,"🌊 Studier, Genealogy, Poet, Singer, Non-Actor, Celtic/Norse Genes, INTP, Loki Variant, Æsir, ESO High Elf Vampire, Kaos Sorceress, Yennefer of Vengerberg","DCEU Earth 666, MCU Earth 616",10987,12258,519773,1,@Astartiel Must be a LePen follower,[]
358,PostingTreyf,Haman Haymaker inventor and chaos muppet (alt of BeccaTheWitz),,1104,420,15213,0,Welp. Found a Zemmour-LePen voter. https://t.co/VOXiHDkzi7,[]
359,ragmanlv,"love logical thinking; retired Army; staunch supporter of civil, voting, women's, lgbtq, immigrants rights, former Republican, anti-fascist, pro-free education","Nevada, USA",1089,849,12337,1,@Astartiel Must be a LePen follower,[]
